actual_explainer_model_a,actual_explainer_model_b,arm_a,arm_b,athlete_band,explainer_model_a,explainer_model_b,explainer_temperature_a,explainer_temperature_b,explainer_verified_a,explainer_verified_b,feature_gaps,fixture_id,generation_condition_a,generation_condition_b,match_distance,match_rule,old_quality_score_a,old_quality_score_b,pair_id,plan_a_id,plan_b_id,plan_days,race_phase,readiness,recovery_capability,score_a,score_b,score_bin,score_bin_a,score_bin_b,score_gap,source_model_a,source_model_b,source_temperature_a,source_temperature_b,structural_score_a,structural_score_b,structural_score_gap,structural_score_version
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 58.0, ""mean_day_minutes"": 6.571, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 46.0}","ab_A4__r_low__rc_high__ph_base","None","None","2.211","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0232","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s017","7","base","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 27.0, ""mean_day_minutes"": 29.429, ""n_active_days"": 1.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 1.0, ""total_minutes"": 206.0}","ab_A4__r_low__rc_high__ph_base","None","None","14.249","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0233","ab_A4__r_low__rc_high__ph_base__gemma_3_4b_it__src_t070__exp_t000__s003","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s012","7","base","low","high","92.0","92.0","92","92","92","0.0","google/gemma-3-4b-it","None","None","None","92.0","92.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 43.0, ""mean_day_minutes"": 26.286, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 184.0}","ab_A4__r_low__rc_high__ph_base","None","None","5.066","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0234","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s007","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s016","7","base","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 98.0, ""mean_day_minutes"": 31.714, ""n_active_days"": 1.0, ""n_hard_days"": 0.0, ""n_long_runs"": 2.0, ""n_quality_days"": 0.0, ""n_rest_days"": 1.0, ""total_minutes"": 222.0}","ab_A4__r_low__rc_high__ph_base","None","None","14.034","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0235","ab_A4__r_low__rc_high__ph_base__gemma_3_4b_it__src_t070__exp_t000__s004","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s009","7","base","low","high","92.0","90.143","92","92","90","1.857","google/gemma-3-4b-it","None","None","None","92.0","90.143","1.857","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 63.0, ""mean_day_minutes"": 0.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 0.0}","ab_A4__r_low__rc_high__ph_base","None","None","1.26","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0236","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s008","7","base","low","high","100.0","100.0","100","100","100","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","100.0","100.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 14.0, ""mean_day_minutes"": 4.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 34.0}","ab_A4__r_low__rc_high__ph_peak","None","None","1.057","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0237","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s002","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s005","7","peak","low","high","92.0","92.0","92","92","92","0.0","google/gemma-3-4b-it","None","None","None","92.0","92.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 37.0, ""mean_day_minutes"": 1.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 10.0}","ab_A4__r_low__rc_high__ph_peak","None","None","0.969","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0238","ab_A4__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s010","7","peak","low","high","92.0","92.0","92","92","92","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","92.0","92.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 7.0, ""mean_day_minutes"": 7.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 49.0}","ab_A4__r_low__rc_high__ph_peak","None","None","1.26","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0239","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s011","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s019","7","peak","low","high","92.0","92.0","92","92","92","0.0","google/gemma-3-4b-it","None","None","None","92.0","92.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 22.0, ""mean_day_minutes"": 2.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 17.0}","ab_A4__r_low__rc_high__ph_peak","None","None","0.829","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0240","ab_A4__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s004","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s011","7","peak","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 1.0, ""mean_day_minutes"": 11.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 80.0}","ab_A4__r_low__rc_high__ph_peak","None","None","1.849","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0241","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s015","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s014","7","peak","low","high","95.0","95.0","95","95","95","0.0","google/gemma-3-4b-it","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 2.0, ""mean_day_minutes"": 15.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 106.0}","ab_A4__r_low__rc_high__ph_peak","None","None","2.463","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0242","ab_A4__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s013","7","peak","low","high","100.0","99.143","100","100","99","0.857","Qwen/Qwen2.5-7B-Instruct","None","None","None","100.0","99.143","0.857","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 2.0, ""mean_day_minutes"": 6.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 45.0}","ab_A4__r_low__rc_low__ph_base","None","None","1.069","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0243","ab_A4__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s000","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s005","7","base","low","low","87.0","87.0","87","87","87","0.0","google/gemma-3-4b-it","None","None","None","87.0","87.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 117.0, ""mean_day_minutes"": 13.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 92.0}","ab_A4__r_low__rc_low__ph_base","None","None","4.443","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0244","ab_A4__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s013","7","base","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 6.0, ""mean_day_minutes"": 6.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 45.0}","ab_A4__r_low__rc_low__ph_base","None","None","1.149","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0245","ab_A4__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s001","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s014","7","base","low","low","87.0","87.0","87","87","87","0.0","google/gemma-3-4b-it","None","None","None","87.0","87.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 12.0, ""mean_day_minutes"": 13.571, ""n_active_days"": 3.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 3.0, ""total_minutes"": 95.0}","ab_A4__r_low__rc_low__ph_base","None","None","11.411","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0246","ab_A4__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s003","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s016","7","base","low","low","91.429","90.0","91","91","90","1.429","Qwen/Qwen2.5-7B-Instruct","None","None","None","91.429","90.0","1.429","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 15.0, ""mean_day_minutes"": 10.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 76.0}","ab_A4__r_low__rc_low__ph_base","None","None","2.037","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0247","ab_A4__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s002","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s019","7","base","low","low","87.0","87.0","87","87","87","0.0","google/gemma-3-4b-it","None","None","None","87.0","87.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 274.0, ""mean_day_minutes"": 25.0, ""n_active_days"": 2.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 2.0, ""total_minutes"": 175.0}","ab_A4__r_low__rc_low__ph_base","None","None","15.48","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0248","ab_A4__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s017","7","base","low","low","92.0","90.0","92","92","90","2.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","92.0","90.0","2.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 12.0, ""mean_day_minutes"": 11.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 83.0}","ab_A4__r_low__rc_low__ph_base","None","None","2.137","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0249","ab_A4__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s003","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s010","7","base","low","low","87.0","87.0","87","87","87","0.0","google/gemma-3-4b-it","None","None","None","87.0","87.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 3.0, ""mean_day_minutes"": 17.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 120.0}","ab_A4__r_low__rc_low__ph_base","None","None","2.803","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0250","ab_A4__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s005","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s008","7","base","low","low","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 20.0, ""mean_day_minutes"": 19.571, ""n_active_days"": 2.0, ""n_hard_days"": 1.0, ""n_long_runs"": 0.0, ""n_quality_days"": 1.0, ""n_rest_days"": 2.0, ""total_minutes"": 137.0}","ab_A4__r_low__rc_low__ph_base","None","None","13.531","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0251","ab_A4__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s004","ab_A4__r_low__rc_low__ph_base__prog__exp_t000__s015","7","base","low","low","90.0","89.571","90","90","90","0.429","google/gemma-3-4b-it","None","None","None","90.0","89.571","0.429","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 5.0, ""mean_day_minutes"": 2.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 14.0}","ab_A4__r_low__rc_low__ph_peak","None","None","0.42","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0252","ab_A4__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s005","ab_A4__r_low__rc_low__ph_peak__prog__exp_t000__s005","7","peak","low","low","87.0","87.0","87","87","87","0.0","google/gemma-3-4b-it","None","None","None","87.0","87.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 2.0, ""mean_day_minutes"": 3.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 22.0}","ab_A4__r_low__rc_low__ph_peak","None","None","0.543","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0253","ab_A4__r_low__rc_low__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002","ab_A4__r_low__rc_low__ph_peak__prog__exp_t000__s011","7","peak","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 1.0, ""mean_day_minutes"": 8.571, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 60.0}","ab_A4__r_low__rc_low__ph_peak","None","None","1.391","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0254","ab_A4__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s000","ab_A4__r_low__rc_low__ph_peak__prog__exp_t000__s014","7","peak","low","low","90.0","90.0","90","90","90","0.0","google/gemma-3-4b-it","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 39.0, ""mean_day_minutes"": 15.571, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 109.0}","ab_A4__r_low__rc_low__ph_peak","None","None","3.271","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0255","ab_A4__r_low__rc_low__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003","ab_A4__r_low__rc_low__ph_peak__prog__exp_t000__s017","7","peak","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A4","None","None","None","None","None","None","{""max_day_minutes"": 43.0, ""mean_day_minutes"": 7.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 49.0}","ab_A4__r_low__rc_low__ph_peak","None","None","1.98","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0256","ab_A4__r_low__rc_low__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A4__r_low__rc_low__ph_peak__prog__exp_t000__s013","7","peak","low","low","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
